brand,year,km_driven,fuel,seller_type,transmission,owner,selling_price
Chevrolet,2009.0,90000.0,Petrol,Individual,Manual,First Owner,135000.0
Maruti,2019.0,3700.0,Petrol,Individual,Manual,First Owner,425000.0
Tata,2010.0,80000.0,Diesel,Individual,Manual,First Owner,100000.0
Ford,2015.0,100000.0,Diesel,Individual,Manual,Second Owner,650000.0
Tata,2011.0,54000.0,Diesel,Individual,Manual,First Owner,90000.0
Hyundai,2017.0,19000.0,Petrol,Individual,Manual,First Owner,250000.0
Maruti,2014.0,120000.0,Diesel,Individual,Manual,First Owner,300000.0
Maruti,2014.0,30000.0,Petrol,Individual,Manual,First Owner,275000.0
Honda,2017.0,43500.0,Petrol,Individual,Manual,First Owner,600000.0
Renault,2016.0,60000.0,Petrol,Individual,Manual,Second Owner,270000.0
Renault,2016.0,70000.0,Petrol,Individual,Manual,Second Owner,240000.0
Renault,2016.0,20000.0,Petrol,Individual,Manual,First Owner,350000.0
Maruti,2001.0,60000.0,Petrol,Dealer,Manual,Third Owner,65000.0
Maruti,2015.0,58000.0,Diesel,Individual,Manual,First Owner,650000.0
Maruti,2014.0,40000.0,Petrol,Dealer,Manual,First Owner,350000.0
Maruti,2005.0,70000.0,Petrol,Individual,Manual,Second Owner,75000.0
Hyundai,2012.0,70000.0,Diesel,Dealer,Manual,First Owner,440000.0
Hyundai,2013.0,60000.0,Petrol,Individual,Manual,First Owner,270000.0
Toyota,2014.0,135000.0,Diesel,Dealer,Manual,First Owner,1150000.0
Maruti,2015.0,70000.0,Petrol,Dealer,Manual,First Owner,238000.0
Other,2013.0,40000.0,Petrol,Individual,Automatic,Second Owner,1100000.0
Mahindra,2015.0,75000.0,Diesel,Dealer,Manual,Second Owner,1200000.0
Skoda,2010.0,149534.8,Diesel,Individual,Manual,First Owner,260000.0
Toyota,2012.0,140000.0,Diesel,Individual,Manual,Third Owner,350000.0
Toyota,2015.0,70000.0,Diesel,Individual,Manual,First Owner,480000.0
Toyota,2012.0,137250.0,Diesel,Individual,Manual,Second Owner,345000.0
Mahindra,2013.0,110000.0,Diesel,Individual,Manual,Second Owner,500000.0
Hyundai,2017.0,27000.0,Petrol,Dealer,Manual,First Owner,595000.0
Hyundai,2019.0,9000.0,Diesel,Dealer,Manual,First Owner,1200000.0
Volkswagen,2019.0,5400.0,Diesel,Dealer,Manual,Test Drive Car,1200000.0
Renault,2020.0,1000.0,Petrol,Dealer,Manual,Test Drive Car,541000.0
Hyundai,2018.0,16000.0,Petrol,Dealer,Manual,First Owner,515000.0
Ford,2019.0,13000.0,Diesel,Dealer,Manual,Test Drive Car,894999.0
Renault,2012.0,47000.0,Diesel,Dealer,Manual,First Owner,325000.0
Maruti,2018.0,22000.0,Petrol,Individual,Manual,First Owner,925000.0
Nissan,2017.0,30000.0,Petrol,Individual,Manual,First Owner,844999.0
Maruti,2018.0,20000.0,Petrol,Individual,Manual,First Owner,925000.0
Tata,2013.0,60000.0,Diesel,Individual,Manual,First Owner,300000.0
Toyota,2008.0,75000.0,Petrol,Individual,Manual,Second Owner,650000.0
Maruti,2010.0,64000.0,Petrol,Dealer,Manual,First Owner,175000.0
Maruti,2015.0,80000.0,Diesel,Individual,Manual,First Owner,325000.0
Renault,2017.0,90000.0,Diesel,Individual,Manual,First Owner,600000.0
Maruti,2018.0,30000.0,Petrol,Individual,Manual,First Owner,700000.0
Toyota,2003.0,120000.0,Petrol,Individual,Automatic,Second Owner,95000.0
Maruti,2019.0,20000.0,Petrol,Dealer,Manual,First Owner,490000.0
Tata,2013.0,100000.0,Diesel,Individual,Manual,First Owner,380000.0
Hyundai,2018.0,31000.0,Petrol,Dealer,Manual,First Owner,550000.0
Maruti,2013.0,47000.0,Petrol,Dealer,Manual,First Owner,225000.0
Tata,2018.0,11200.0,Petrol,Individual,Manual,First Owner,570000.0
Maruti,2018.0,35000.0,Petrol,Dealer,Manual,First Owner,305000.0
Maruti,2010.0,50000.0,LPG,Dealer,Manual,First Owner,240000.0
Maruti,2015.0,55000.0,Diesel,Dealer,Manual,First Owner,700000.0
Maruti,2018.0,20000.0,Petrol,Dealer,Manual,First Owner,288000.0
Mahindra,2017.0,75000.0,Diesel,Dealer,Manual,First Owner,800000.0
Maruti,2017.0,93000.0,Petrol,Dealer,Manual,First Owner,430000.0
Chevrolet,2009.0,57000.0,Diesel,Dealer,Manual,Second Owner,195000.0
Maruti,2014.0,30000.0,Petrol,Dealer,Manual,First Owner,325000.0
Renault,2013.0,73000.0,Diesel,Dealer,Manual,First Owner,450000.0
Maruti,2016.0,65000.0,Diesel,Dealer,Manual,First Owner,630000.0
Maruti,2009.0,62000.0,Petrol,Dealer,Manual,Second Owner,250000.0
Hyundai,2007.0,85000.0,Petrol,Dealer,Manual,First Owner,135000.0
Chevrolet,2010.0,73000.0,Petrol,Individual,Manual,First Owner,110000.0
Maruti,2012.0,55000.0,Diesel,Dealer,Manual,First Owner,350000.0
Maruti,2016.0,5800.0,Petrol,Individual,Manual,Second Owner,240000.0
Toyota,2009.0,149534.8,Diesel,Individual,Manual,First Owner,350000.0
Maruti,2018.0,30000.0,Petrol,Individual,Manual,First Owner,600000.0
Maruti,2018.0,20000.0,Diesel,Individual,Manual,First Owner,750000.0
Hyundai,2018.0,20000.0,Petrol,Individual,Manual,First Owner,270000.0
Maruti,2007.0,100000.0,Petrol,Individual,Manual,Second Owner,90000.0
Maruti,2013.0,65000.0,Petrol,Individual,Manual,First Owner,350000.0
Ford,2013.0,90000.0,Diesel,Individual,Manual,Second Owner,285000.0
Toyota,2011.0,149534.8,Diesel,Individual,Manual,Second Owner,665000.0
Mahindra,2005.0,149534.8,Diesel,Individual,Manual,Second Owner,175000.0
Mahindra,2011.0,140000.0,Diesel,Individual,Manual,Second Owner,350000.0
Honda,2018.0,22000.0,Petrol,Dealer,Automatic,First Owner,1200000.0
Honda,2010.0,60000.0,Petrol,Dealer,Manual,Second Owner,285000.0
Honda,2018.0,28635.0,Petrol,Dealer,Manual,First Owner,1000000.0
Honda,2018.0,32114.0,Diesel,Dealer,Manual,First Owner,780000.0
Maruti,2014.0,82000.0,Petrol,Dealer,Manual,Second Owner,300000.0
Maruti,2006.0,95149.0,Petrol,Dealer,Manual,Second Owner,160000.0
Honda,2018.0,68458.0,Petrol,Dealer,Manual,First Owner,625000.0
Maruti,2010.0,42000.0,Petrol,Individual,Manual,First Owner,265000.0
Honda,2014.0,90000.0,Diesel,Individual,Manual,Second Owner,515000.0
Hyundai,2016.0,100000.0,Diesel,Individual,Manual,First Owner,650000.0
Mahindra,2017.0,80000.0,Diesel,Individual,Manual,First Owner,650000.0
Hyundai,2010.0,105546.0,Petrol,Individual,Manual,First Owner,150000.0
Toyota,2018.0,10000.0,Petrol,Individual,Manual,First Owner,500000.0
Toyota,2012.0,80000.0,Diesel,Individual,Manual,Second Owner,1000000.0
Hyundai,2013.0,35000.0,Petrol,Individual,Manual,First Owner,340000.0
Toyota,2013.0,120000.0,Diesel,Individual,Manual,First Owner,1010000.0
Toyota,2011.0,120000.0,Diesel,Individual,Manual,Third Owner,350000.0
Maruti,2016.0,70000.0,Diesel,Individual,Manual,First Owner,595000.0
Mahindra,2014.0,130000.0,Diesel,Individual,Manual,Third Owner,700000.0
Renault,2019.0,40000.0,Petrol,Individual,Manual,First Owner,265000.0
Maruti,2015.0,60000.0,Petrol,Individual,Manual,Second Owner,320000.0
Honda,2011.0,110000.0,Petrol,Individual,Manual,First Owner,310000.0
Honda,2014.0,130000.0,Diesel,Individual,Manual,First Owner,700000.0
Maruti,2009.0,80000.0,Petrol,Individual,Manual,Second Owner,130000.0
Maruti,2009.0,120000.0,Diesel,Individual,Manual,Second Owner,150000.0
Honda,2015.0,104000.0,Diesel,Individual,Manual,Second Owner,300000.0
Maruti,2011.0,100000.0,Petrol,Individual,Manual,Second Owner,150000.0
Honda,2003.0,132343.0,Petrol,Individual,Manual,Second Owner,120000.0
Hyundai,2016.0,90000.0,Diesel,Individual,Manual,Second Owner,950000.0
Maruti,2007.0,60000.0,Petrol,Individual,Manual,Second Owner,100000.0
Honda,2015.0,76000.0,Diesel,Individual,Manual,First Owner,450000.0
Maruti,2004.0,60000.0,Petrol,Individual,Manual,Third Owner,30000.0
Mahindra,2009.0,30000.0,Petrol,Individual,Manual,Second Owner,200000.0
Tata,2010.0,96000.0,Diesel,Individual,Manual,Second Owner,250000.0
Maruti,2015.0,26134.0,Petrol,Dealer,Manual,First Owner,280000.0
Maruti,2011.0,52895.0,Diesel,Dealer,Manual,First Owner,260000.0
Hyundai,2013.0,42324.0,Diesel,Dealer,Manual,Second Owner,550000.0
Mahindra,2016.0,65000.0,Diesel,Dealer,Manual,First Owner,1044999.0
Mahindra,2012.0,60236.0,Diesel,Dealer,Manual,First Owner,550000.0
Maruti,2014.0,70000.0,Petrol,Individual,Manual,Second Owner,210000.0
Maruti,2014.0,70000.0,Petrol,Individual,Manual,Third Owner,210000.0
Mahindra,2009.0,100000.0,Diesel,Individual,Manual,Second Owner,290000.0
Other,2008.0,110000.0,Diesel,Individual,Manual,First Owner,250999.0
Renault,2019.0,10300.0,Petrol,Individual,Manual,First Owner,600000.0
Other,2014.0,120000.0,Diesel,Individual,Manual,Second Owner,270000.0
Tata,2012.0,142000.0,Diesel,Individual,Manual,First Owner,550000.0
Mahindra,2017.0,25000.0,Diesel,Individual,Manual,First Owner,800000.0
Tata,2020.0,5000.0,Petrol,Individual,Manual,First Owner,500000.0
Hyundai,2016.0,28643.0,Petrol,Dealer,Manual,First Owner,396000.0
Honda,2014.0,50000.0,Diesel,Individual,Manual,First Owner,600000.0
Maruti,2019.0,30000.0,Petrol,Dealer,Manual,First Owner,575000.0
Hyundai,2020.0,5000.0,Petrol,Individual,Manual,First Owner,520000.0
Mahindra,2018.0,30000.0,Diesel,Individual,Automatic,First Owner,1200000.0
Maruti,2018.0,7600.0,Petrol,Individual,Automatic,First Owner,600000.0
Chevrolet,2013.0,47253.0,Diesel,Dealer,Manual,First Owner,195000.0
Maruti,2015.0,4432.0,Petrol,Dealer,Automatic,Second Owner,281000.0
Tata,2010.0,110000.0,Petrol,Individual,Manual,Second Owner,75000.0
Hyundai,2014.0,25000.0,Petrol,Individual,Manual,First Owner,400000.0
Tata,2009.0,70000.0,Diesel,Individual,Manual,Second Owner,93000.0
Hyundai,2016.0,68523.0,Petrol,Dealer,Manual,First Owner,560000.0
Hyundai,2019.0,5000.0,Petrol,Individual,Manual,First Owner,400000.0
Tata,2018.0,40000.0,Petrol,Individual,Manual,First Owner,459999.0
Hyundai,2017.0,43000.0,Diesel,Individual,Manual,First Owner,450000.0
Maruti,2010.0,80251.0,CNG,Dealer,Manual,Second Owner,88000.0
Hyundai,2010.0,34500.0,Petrol,Individual,Manual,Second Owner,250000.0
Ford,2001.0,42743.0,Petrol,Dealer,Manual,Third Owner,22000.0
Chevrolet,2013.0,93900.0,Diesel,Individual,Manual,Second Owner,130000.0
Maruti,2004.0,80000.0,Petrol,Individual,Manual,First Owner,79000.0
Chevrolet,2012.0,110000.0,Diesel,Individual,Manual,First Owner,120000.0
Other,2011.0,100000.0,Diesel,Individual,Automatic,Second Owner,1200000.0
Chevrolet,2012.0,25000.0,Diesel,Individual,Manual,First Owner,300000.0
Maruti,2009.0,25000.0,Petrol,Individual,Manual,First Owner,145000.0
Ford,2019.0,20000.0,Diesel,Individual,Automatic,First Owner,1200000.0
Chevrolet,2013.0,10000.0,Petrol,Individual,Manual,First Owner,240000.0
Honda,2018.0,30000.0,Diesel,Individual,Manual,First Owner,700000.0
Hyundai,2010.0,110000.0,Petrol,Individual,Manual,Second Owner,145000.0
Maruti,2014.0,80000.0,Diesel,Individual,Manual,Second Owner,535000.0
Mahindra,2016.0,21000.0,Petrol,Individual,Manual,First Owner,420000.0
Maruti,2016.0,20000.0,Petrol,Individual,Manual,First Owner,350000.0
Maruti,2015.0,32000.0,Diesel,Individual,Manual,First Owner,550000.0
Other,2007.0,149534.8,Diesel,Individual,Manual,First Owner,750000.0
Tata,2012.0,70000.0,Diesel,Individual,Manual,Second Owner,198000.0
Hyundai,2013.0,50000.0,Diesel,Individual,Manual,First Owner,420000.0
Ford,2004.0,120000.0,Diesel,Individual,Manual,First Owner,195000.0
Hyundai,2012.0,55766.0,Petrol,Individual,Manual,Second Owner,150000.0
Nissan,2011.0,40000.0,Petrol,Individual,Manual,Second Owner,275000.0
Maruti,2001.0,60000.0,Petrol,Individual,Manual,Third Owner,65000.0
Maruti,2008.0,50000.0,Petrol,Individual,Manual,First Owner,200000.0
Maruti,2010.0,110000.0,Diesel,Individual,Manual,Second Owner,250000.0
Tata,2013.0,100000.0,Diesel,Individual,Manual,First Owner,182000.0
Maruti,2001.0,86000.0,Petrol,Individual,Manual,Second Owner,85000.0
Maruti,2013.0,50000.0,Diesel,Individual,Manual,First Owner,400000.0
Maruti,2017.0,20000.0,Diesel,Individual,Manual,First Owner,650000.0
Hyundai,2010.0,50000.0,Petrol,Individual,Manual,First Owner,400000.0
Tata,2012.0,80000.0,Diesel,Individual,Manual,Second Owner,295000.0
Maruti,2006.0,135000.0,LPG,Individual,Manual,Fourth & Above Owner,60000.0
Maruti,2003.0,120000.0,Diesel,Individual,Manual,Third Owner,110000.0
Other,2015.0,113600.0,Diesel,Individual,Manual,First Owner,550000.0
Hyundai,2008.0,70000.0,Petrol,Individual,Manual,Third Owner,190000.0
Ford,2018.0,20000.0,Diesel,Dealer,Manual,First Owner,861999.0
Ford,2018.0,14000.0,Petrol,Dealer,Manual,First Owner,782000.0
Ford,2018.0,26000.0,Diesel,Dealer,Manual,First Owner,836000.0
Honda,2016.0,138925.0,Petrol,Dealer,Manual,First Owner,696000.0
Honda,2016.0,121764.0,Diesel,Dealer,Manual,First Owner,596000.0
Honda,2016.0,105429.0,Petrol,Dealer,Manual,First Owner,612000.0
Maruti,2015.0,35000.0,Petrol,Individual,Manual,First Owner,114999.0
Tata,2017.0,60000.0,Diesel,Individual,Manual,First Owner,340000.0
Maruti,2020.0,5000.0,Petrol,Individual,Manual,First Owner,550000.0
Chevrolet,2008.0,70000.0,Petrol,Individual,Manual,Third Owner,114999.0
Maruti,2001.0,80000.0,Petrol,Individual,Manual,First Owner,105000.0
Maruti,2019.0,20000.0,Diesel,Individual,Manual,First Owner,890000.0
Tata,2019.0,8000.0,Petrol,Individual,Manual,First Owner,715000.0
Hyundai,2014.0,54000.0,Petrol,Dealer,Manual,Second Owner,525000.0
Hyundai,2014.0,23122.0,Petrol,Dealer,Manual,Second Owner,475000.0
Chevrolet,2012.0,44500.0,Diesel,Dealer,Manual,Second Owner,349000.0
Volkswagen,2017.0,13599.0,Petrol,Dealer,Automatic,First Owner,825000.0
Mahindra,2014.0,100000.0,Diesel,Individual,Manual,Second Owner,550000.0
Maruti,2006.0,110000.0,Petrol,Individual,Manual,Third Owner,95000.0
Toyota,2014.0,90000.0,Diesel,Individual,Manual,Second Owner,725000.0
Tata,2019.0,17000.0,Petrol,Individual,Manual,First Owner,670000.0
Maruti,2008.0,140000.0,Petrol,Individual,Manual,First Owner,65000.0
Mahindra,2015.0,50000.0,Diesel,Individual,Manual,Second Owner,500000.0
Mahindra,2017.0,53000.0,Petrol,Individual,Manual,First Owner,600000.0
Maruti,2017.0,70000.0,Petrol,Individual,Manual,Second Owner,350000.0
Chevrolet,2012.0,70000.0,Diesel,Individual,Manual,Second Owner,200000.0
Hyundai,2012.0,80000.0,Petrol,Individual,Manual,First Owner,150000.0
Maruti,2003.0,110000.0,Diesel,Individual,Manual,Second Owner,75000.0
Honda,2013.0,90000.0,Diesel,Individual,Manual,Second Owner,350000.0
Toyota,2018.0,15000.0,Diesel,Individual,Manual,First Owner,1200000.0
Other,2011.0,86000.0,Diesel,Individual,Automatic,Second Owner,890000.0
Mahindra,2014.0,120000.0,Diesel,Individual,Manual,First Owner,500000.0
Hyundai,2019.0,5200.0,Petrol,Individual,Manual,First Owner,600000.0
Chevrolet,2010.0,60000.0,Petrol,Individual,Manual,Second Owner,99000.0
Hyundai,2011.0,46000.0,Petrol,Individual,Manual,First Owner,235000.0
Tata,2006.0,40000.0,Petrol,Individual,Manual,Second Owner,75000.0
Honda,2014.0,90000.0,Diesel,Individual,Manual,Second Owner,600000.0
Hyundai,2019.0,25000.0,Diesel,Individual,Manual,Second Owner,1000000.0
Hyundai,2012.0,90000.0,Diesel,Individual,Manual,First Owner,390000.0
Volkswagen,2015.0,70000.0,Diesel,Individual,Manual,First Owner,600000.0
Hyundai,2017.0,70000.0,Petrol,Individual,Manual,Second Owner,600000.0
Hyundai,2019.0,35000.0,Diesel,Individual,Manual,Second Owner,730000.0
Hyundai,2017.0,12700.0,Petrol,Individual,Automatic,First Owner,450000.0
Maruti,2011.0,80000.0,Diesel,Individual,Manual,First Owner,250000.0
Mahindra,2018.0,20000.0,Diesel,Individual,Manual,First Owner,1200000.0
Renault,2018.0,20000.0,Petrol,Individual,Manual,First Owner,300000.0
Ford,2017.0,19000.0,Petrol,Individual,Manual,First Owner,800000.0
Other,2009.0,95000.0,Diesel,Individual,Manual,Second Owner,125000.0
Volkswagen,2012.0,90000.0,Diesel,Individual,Manual,First Owner,295000.0
Ford,2013.0,45839.0,Petrol,Dealer,Manual,First Owner,650000.0
Chevrolet,2010.0,74510.0,Petrol,Dealer,Manual,First Owner,200000.0
Chevrolet,2009.0,87293.0,Petrol,Dealer,Manual,First Owner,130000.0
Ford,2012.0,149534.8,Diesel,Dealer,Manual,First Owner,250000.0
Ford,2004.0,93415.0,Diesel,Dealer,Manual,First Owner,400000.0
Ford,2017.0,101159.0,Petrol,Dealer,Manual,First Owner,430000.0
Hyundai,2015.0,80000.0,Petrol,Individual,Manual,Second Owner,170000.0
Tata,2019.0,12000.0,Petrol,Individual,Manual,First Owner,450000.0
Maruti,2013.0,90000.0,Petrol,Individual,Manual,First Owner,350000.0
Chevrolet,2011.0,68519.0,Petrol,Dealer,Manual,First Owner,130000.0
Chevrolet,2012.0,55130.0,Diesel,Dealer,Manual,First Owner,180000.0
Ford,2014.0,65239.0,Petrol,Dealer,Manual,First Owner,475000.0
Volkswagen,2015.0,58182.0,Petrol,Dealer,Manual,First Owner,470000.0
Ford,2012.0,91245.0,Diesel,Dealer,Manual,First Owner,200000.0
Mahindra,2013.0,102989.0,Diesel,Dealer,Manual,First Owner,650000.0
Honda,2010.0,50000.0,Petrol,Individual,Manual,First Owner,400000.0
Maruti,2001.0,120000.0,Petrol,Individual,Manual,First Owner,100000.0
Maruti,2014.0,90000.0,Diesel,Individual,Manual,First Owner,409999.0
Maruti,2018.0,25000.0,Diesel,Individual,Manual,First Owner,640000.0
Maruti,2007.0,80000.0,Petrol,Individual,Manual,Second Owner,160000.0
Maruti,2018.0,70000.0,Diesel,Individual,Manual,First Owner,750000.0
Mahindra,2002.0,50000.0,Diesel,Individual,Manual,Third Owner,150000.0
Maruti,2008.0,100000.0,Petrol,Individual,Manual,Second Owner,80000.0
Maruti,2016.0,90000.0,Diesel,Individual,Manual,Third Owner,240000.0
Maruti,2005.0,60000.0,Petrol,Individual,Manual,Third Owner,60000.0
Maruti,2007.0,120000.0,Petrol,Individual,Manual,Third Owner,70000.0
Volkswagen,2008.0,90000.0,Diesel,Individual,Automatic,Second Owner,285000.0
Maruti,2015.0,60000.0,Diesel,Individual,Manual,Second Owner,350000.0
Hyundai,2015.0,30000.0,Diesel,Individual,Manual,Second Owner,699000.0
Ford,2011.0,108000.0,Diesel,Individual,Manual,Second Owner,275000.0
Hyundai,2012.0,149534.8,Diesel,Individual,Manual,Second Owner,350000.0
Maruti,2006.0,90000.0,Petrol,Individual,Manual,Third Owner,135000.0
Mahindra,2010.0,120000.0,Diesel,Individual,Manual,Third Owner,325000.0
Mahindra,2012.0,102000.0,Diesel,Individual,Manual,Second Owner,650000.0
Mahindra,2009.0,149534.8,Diesel,Individual,Manual,Second Owner,300000.0
Toyota,2014.0,149534.8,Diesel,Individual,Manual,Second Owner,1200000.0
Ford,2012.0,60000.0,Petrol,Dealer,Manual,First Owner,450000.0
Tata,2019.0,3000.0,Petrol,Individual,Manual,First Owner,425000.0
Maruti,2006.0,75118.0,Petrol,Individual,Manual,Second Owner,150000.0
Maruti,2013.0,140000.0,Diesel,Individual,Manual,Second Owner,290000.0
Hyundai,2014.0,60000.0,Petrol,Individual,Manual,Second Owner,335000.0
Chevrolet,2006.0,79000.0,Petrol,Dealer,Manual,Fourth & Above Owner,120000.0
Ford,2005.0,25000.0,Petrol,Individual,Manual,Second Owner,20000.0
Tata,2012.0,70000.0,Diesel,Individual,Manual,Second Owner,220000.0
Ford,2005.0,4637.0,Petrol,Individual,Manual,Second Owner,61000.0
Maruti,2016.0,70000.0,Diesel,Individual,Manual,First Owner,620000.0
Maruti,2014.0,100000.0,Diesel,Individual,Manual,Second Owner,425000.0
Tata,2009.0,120000.0,Diesel,Individual,Manual,Second Owner,85000.0
Maruti,2015.0,40000.0,Diesel,Individual,Manual,Second Owner,270000.0
Maruti,2009.0,149534.8,Diesel,Individual,Manual,First Owner,180000.0
Mahindra,2017.0,30000.0,Petrol,Individual,Manual,First Owner,450000.0
Tata,2012.0,42655.0,Diesel,Individual,Manual,First Owner,450000.0
Renault,2017.0,43000.0,Petrol,Individual,Manual,Second Owner,250000.0
Toyota,2012.0,70000.0,Diesel,Individual,Manual,First Owner,725000.0
Hyundai,2010.0,55000.0,Petrol,Individual,Manual,First Owner,250000.0
Other,2010.0,80000.0,Diesel,Individual,Manual,Second Owner,99000.0
Renault,2017.0,55000.0,Petrol,Individual,Manual,First Owner,350000.0
Hyundai,2018.0,70000.0,Petrol,Individual,Manual,First Owner,511000.0
Maruti,2012.0,80000.0,Diesel,Individual,Manual,First Owner,300000.0
Other,2010.0,110000.0,Petrol,Individual,Automatic,First Owner,1100000.0
Hyundai,2010.0,60000.0,Petrol,Individual,Manual,Third Owner,125000.0
Tata,2018.0,30000.0,Petrol,Individual,Manual,First Owner,500000.0
Renault,2013.0,80000.0,Diesel,Individual,Manual,Second Owner,385000.0
Skoda,2012.0,90000.0,Petrol,Individual,Manual,First Owner,350000.0
Maruti,2003.0,50000.0,Petrol,Individual,Manual,First Owner,60000.0
Hyundai,2012.0,50000.0,Petrol,Individual,Manual,First Owner,300000.0
Hyundai,2012.0,70000.0,Diesel,Individual,Manual,First Owner,400000.0
Ford,2014.0,110000.0,Diesel,Individual,Manual,First Owner,550000.0
Nissan,2012.0,80000.0,Petrol,Individual,Manual,Second Owner,300000.0
Maruti,2012.0,149534.8,Diesel,Individual,Manual,First Owner,250000.0
Toyota,2012.0,149534.8,Diesel,Individual,Manual,First Owner,800000.0
